Year,Month,Date,ISO,ISO_Name,Region,Demand_MWh,Total_Generation_MWh,Generation_Coal_MWh,Generation_Natural_Gas_MWh,Generation_Nuclear_MWh,Generation_Wind_MWh,Generation_Solar_MWh,Generation_Hydro_MWh,Generation_Biomass_MWh,Generation_Other_MWh,Mix_Coal_%,Mix_Natural_Gas_%,Mix_Nuclear_%,Mix_Wind_%,Mix_Solar_%,Mix_Hydro_%,Mix_Biomass_%,Mix_Other_%
2023,10,2023-10-01,SPP,Southwest Power Pool,South-Central,104789344.19,136587805.79,30208279.42,36535761.14,12975428.57,32516330.13,19905530.92,1525845.49,1899694.92,1020935.2,22.12,26.75,9.5,23.81,14.57,1.12,1.39,0.75
2023,10,2023-10-01,WECC,Western Electricity Coordinating Council,Western,150011200.6,184946722.88,39285168.67,51779675.46,19398895.54,19875805.98,30098990.76,20551266.72,2613736.9,1343182.85,21.24,28.0,10.49,10.75,16.27,11.11,1.41,0.73
2023,10,2023-10-01,NY_ISO,New York ISO,Northeast,30350407.61,33587148.33,7376816.96,8553984.15,4104657.39,4759514.57,2070219.98,5783387.33,627747.36,310820.59,21.96,25.47,12.22,14.17,6.16,17.22,1.87,0.93
2023,10,2023-10-01,ISO_NE,ISO New England,Northeast,26290648.13,33145279.28,7499565.29,8106282.92,8663374.31,3724218.0,2202618.29,2216987.0,465517.51,266715.97,22.63,24.46,26.14,11.24,6.65,6.69,1.4,0.8
2023,11,2023-11-01,CAISO,California ISO,Western,49264259.5,61817140.95,15372881.63,15248320.19,5751246.85,6887497.81,9526286.25,7710169.62,891594.38,429144.23,24.87,24.67,9.3,11.14,15.41,12.47,1.44,0.69
2023,11,2023-11-01,ERCOT,ERCOT (Texas),South,61814528.58,69247846.56,15106363.26,21850679.21,8226455.98,16526265.08,4275700.36,1434402.27,1211782.85,616197.54,21.81,31.55,11.88,23.87,6.17,2.07,1.75,0.89
2023,11,2023-11-01,MISO,Midcontinent ISO,Midwest,129203770.95,147990635.87,40617000.39,45214205.96,17571073.24,21154798.34,10505139.12,9392767.19,2202367.2,1333284.43,27.45,30.55,11.87,14.29,7.1,6.35,1.49,0.9
2023,11,2023-11-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,157411479.3,198138335.97,42513447.33,53427064.95,47457808.82,22517996.78,12150190.9,14767911.31,3608504.34,1695411.54,21.46,26.96,23.95,11.36,6.13,7.45,1.82,0.86
2023,11,2023-11-01,SPP,Southwest Power Pool,South-Central,116327378.65,139734348.61,28623143.19,35494970.78,12716395.69,34389278.76,22962950.71,2061043.64,2159522.96,1327042.89,20.48,25.4,9.1,24.61,16.43,1.47,1.55,0.95
2023,11,2023-11-01,WECC,Western Electricity Coordinating Council,Western,147095191.43,178018810.16,35640260.13,50569505.98,15561147.49,22541171.25,27763149.62,21794680.04,2637076.89,1511818.76,20.02,28.41,8.74,12.66,15.6,12.24,1.48,0.85
2023,11,2023-11-01,NY_ISO,New York ISO,Northeast,25904565.92,26923628.15,7186993.65,7446478.64,2797369.04,3451978.59,2082838.7,3242691.02,478126.65,237151.86,26.69,27.66,10.39,12.82,7.74,12.04,1.78,0.88
2023,11,2023-11-01,ISO_NE,ISO New England,Northeast,25143529.24,30398119.07,6730945.78,7449547.98,7942387.2,3564939.14,2225807.2,1756072.13,500878.77,227540.88,22.14,24.51,26.13,11.73,7.32,5.78,1.65,0.75
2023,12,2023-12-01,CAISO,California ISO,Western,45592480.74,57392017.13,13131266.69,15659710.49,5744021.52,6130383.36,8629650.02,6815456.21,786231.67,495297.17,22.88,27.29,10.01,10.68,15.04,11.88,1.37,0.86
2023,12,2023-12-01,ERCOT,ERCOT (Texas),South,63092973.57,72386910.5,19389021.7,19309573.0,6628122.92,18548386.29,5672435.3,1056585.8,1080032.96,702752.53,26.79,26.68,9.16,25.62,7.84,1.46,1.49,0.97
2023,12,2023-12-01,MISO,Midcontinent ISO,Midwest,158740252.93,164010463.41,44017544.0,49237300.71,17423047.39,27205149.3,11851952.22,9822873.02,3080191.31,1372405.47,26.84,30.02,10.62,16.59,7.23,5.99,1.88,0.84
2023,12,2023-12-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,154960317.69,187223240.46,37137724.81,48244504.44,52851809.43,20744692.47,12691611.75,11237436.18,2790758.92,1524702.47,19.84,25.77,28.23,11.08,6.78,6.0,1.49,0.81
2023,12,2023-12-01,SPP,Southwest Power Pool,South-Central,121272381.66,147349769.26,30192650.24,34310078.95,13429432.31,39460570.47,23931274.77,2486738.95,2194711.17,1344312.4,20.49,23.28,9.11,26.78,16.24,1.69,1.49,0.91
2023,12,2023-12-01,WECC,Western Electricity Coordinating Council,Western,155900961.93,203707166.1,40273301.46,56447457.24,18469399.75,25139610.49,28974398.11,29674531.32,3325559.44,1402908.3,19.77,27.71,9.07,12.34,14.22,14.57,1.63,0.69
2023,12,2023-12-01,NY_ISO,New York ISO,Northeast,26130712.83,29425044.59,8087973.9,8416444.96,2795883.88,3442933.71,1856498.39,3980467.6,583463.89,261378.26,27.49,28.6,9.5,11.7,6.31,13.53,1.98,0.89
2023,12,2023-12-01,ISO_NE,ISO New England,Northeast,28892512.19,38746474.72,8470932.93,9454842.11,9839521.38,4952329.5,2549712.83,2630756.41,594387.86,253991.7,21.86,24.4,25.39,12.78,6.58,6.79,1.53,0.66
2024,1,2024-01-01,CAISO,California ISO,Western,59777092.02,74691759.04,14424170.76,18121108.35,8111179.8,10175773.85,12874247.2,9107641.65,1251373.47,626263.95,19.31,24.26,10.86,13.62,17.24,12.19,1.68,0.84
2024,1,2024-01-01,ERCOT,ERCOT (Texas),South,82231074.38,90635754.41,21209002.8,24910958.53,9680242.16,22208863.33,8310880.68,1904953.46,1650676.74,760176.71,23.4,27.48,10.68,24.5,9.17,2.1,1.82,0.84
2024,1,2024-01-01,MISO,Midcontinent ISO,Midwest,175432920.17,190770091.12,50368745.65,51934440.86,22384891.28,31367778.78,15152238.87,14306439.58,3492193.82,1763362.27,26.4,27.22,11.73,16.44,7.94,7.5,1.83,0.92
2024,1,2024-01-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,195707645.89,269184395.98,50055948.46,68902049.59,75631438.96,31889798.11,16555631.19,20417158.23,3830066.28,1902305.16,18.6,25.6,28.1,11.85,6.15,7.58,1.42,0.71
2024,1,2024-01-01,SPP,Southwest Power Pool,South-Central,140779556.02,178800562.2,36523492.28,41286703.98,15321451.97,44562275.19,34075661.76,2726927.61,2768639.07,1535410.34,20.43,23.09,8.57,24.92,19.06,1.53,1.55,0.86
2024,1,2024-01-01,WECC,Western Electricity Coordinating Council,Western,208811741.23,257415684.4,55904892.78,62523136.5,27574875.37,30763204.44,48912427.7,24762509.07,4581250.79,2393387.75,21.72,24.29,10.71,11.95,19.0,9.62,1.78,0.93
2024,1,2024-01-01,NY_ISO,New York ISO,Northeast,32677617.58,40221117.76,9902027.28,12176773.39,3442625.26,5476157.16,3285999.75,5019276.28,558631.28,359627.36,24.62,30.27,8.56,13.62,8.17,12.48,1.39,0.89
2024,1,2024-01-01,ISO_NE,ISO New England,Northeast,34149510.35,43433516.09,8395167.32,11441543.98,11254227.71,5364672.64,3462991.08,2476978.37,706023.28,331911.72,19.33,26.34,25.91,12.35,7.97,5.7,1.63,0.76
2024,2,2024-02-01,CAISO,California ISO,Western,48989543.14,63919820.37,14120248.13,16029947.35,6680625.61,6857662.17,11329783.18,7492909.1,966904.73,441740.11,22.09,25.08,10.45,10.73,17.72,11.72,1.51,0.69
2024,2,2024-02-01,ERCOT,ERCOT (Texas),South,65376188.29,73196133.31,15242600.11,19485940.03,7384539.78,21640963.13,6144559.35,1297778.57,1352116.1,647636.23,20.82,26.62,10.09,29.57,8.39,1.77,1.85,0.88
2024,2,2024-02-01,MISO,Midcontinent ISO,Midwest,123442860.86,125830894.55,33762426.32,34715982.9,14057204.79,20567758.02,9527493.29,9381768.1,2464474.75,1353786.39,26.83,27.59,11.17,16.35,7.57,7.46,1.96,1.08
2024,2,2024-02-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,129253423.12,168045704.31,30528735.53,41080074.04,48533990.46,21029567.41,13327989.11,9949263.49,2198595.2,1397489.06,18.17,24.45,28.88,12.51,7.93,5.92,1.31,0.83
2024,2,2024-02-01,SPP,Southwest Power Pool,South-Central,112414415.2,151025566.01,27809728.53,39409601.82,15231568.0,38654079.55,24231251.43,2170787.11,2235813.72,1282735.84,18.41,26.09,10.09,25.59,16.04,1.44,1.48,0.85
2024,2,2024-02-01,WECC,Western Electricity Coordinating Council,Western,161143225.98,224740285.22,47255972.5,59686128.34,20307501.86,28768965.11,38280845.88,25054048.88,3685846.83,1700975.81,21.03,26.56,9.04,12.8,17.03,11.15,1.64,0.76
2024,2,2024-02-01,NY_ISO,New York ISO,Northeast,24161724.68,28056127.49,6685222.98,9110025.59,2653846.62,3401327.9,2209741.86,3353597.6,417136.2,225228.74,23.83,32.47,9.46,12.12,7.88,11.95,1.49,0.8
2024,2,2024-02-01,ISO_NE,ISO New England,Northeast,23637872.1,30581401.9,6392634.0,8126841.28,7828827.71,3269679.77,2171307.77,2055408.85,534493.64,202208.88,20.9,26.57,25.6,10.69,7.1,6.72,1.75,0.66
2024,3,2024-03-01,CAISO,California ISO,Western,46090074.04,59697683.15,10623501.13,17211674.03,5217559.57,6709378.85,9975956.46,8472052.84,977423.06,510137.22,17.8,28.83,8.74,11.24,16.71,14.19,1.64,0.85
2024,3,2024-03-01,ERCOT,ERCOT (Texas),South,73242349.9,86207573.82,16612772.91,25002222.94,9276504.09,24427510.57,6913574.16,1645756.4,1641101.04,688131.72,19.27,29.0,10.76,28.34,8.02,1.91,1.9,0.8
2024,3,2024-03-01,MISO,Midcontinent ISO,Midwest,136320736.32,146832127.57,40650316.03,44172995.18,18145457.57,18591141.6,11052628.19,10339055.52,2323392.39,1557141.08,27.68,30.08,12.36,12.66,7.53,7.04,1.58,1.06
2024,3,2024-03-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,173994683.6,224546375.66,40321334.1,60112524.1,63746099.96,25088709.44,13463840.05,16441189.78,3731157.76,1641520.48,17.96,26.77,28.39,11.17,6.0,7.32,1.66,0.73
2024,3,2024-03-01,SPP,Southwest Power Pool,South-Central,118386398.36,142999849.55,27723613.79,33273161.3,13588603.69,35966683.71,26461263.35,2373082.74,2566216.25,1047224.73,19.39,23.27,9.5,25.15,18.5,1.66,1.79,0.73
2024,3,2024-03-01,WECC,Western Electricity Coordinating Council,Western,156832529.91,194792865.05,36838294.33,52224513.62,17172267.17,23136505.05,37206027.9,23578040.27,2871335.31,1765881.4,18.91,26.81,8.82,11.88,19.1,12.1,1.47,0.91
2024,3,2024-03-01,NY_ISO,New York ISO,Northeast,30596004.01,32938486.41,7901379.98,8969754.93,3522038.01,5027036.7,2633787.29,4026104.45,529606.17,328778.89,23.99,27.23,10.69,15.26,8.0,12.22,1.61,1.0
2024,3,2024-03-01,ISO_NE,ISO New England,Northeast,27121979.7,35119580.72,7154497.7,9155104.33,9150747.73,4563722.14,2515980.04,1842673.95,467145.25,269709.59,20.37,26.07,26.06,12.99,7.16,5.25,1.33,0.77
2024,4,2024-04-01,CAISO,California ISO,Western,48421928.61,62179386.24,14541246.47,14977442.88,5257740.11,8732337.13,9370112.64,7941867.14,926187.84,432452.03,23.39,24.09,8.46,14.04,15.07,12.77,1.49,0.7
2024,4,2024-04-01,ERCOT,ERCOT (Texas),South,59758938.7,74540795.09,17892505.53,20640469.53,6613247.5,21244378.8,5036208.53,1417482.0,1083278.66,613224.54,24.0,27.69,8.87,28.5,6.76,1.9,1.45,0.82
2024,4,2024-04-01,MISO,Midcontinent ISO,Midwest,139753610.99,154518283.14,40025637.35,49460175.72,16464604.31,19934117.5,14067213.64,10506227.99,2656930.48,1403376.15,25.9,32.01,10.66,12.9,9.1,6.8,1.72,0.91
2024,4,2024-04-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,162927229.37,221591706.41,47139010.87,48653405.18,64823337.32,27302090.44,14195484.06,14303749.81,3591375.18,1583253.55,21.27,21.96,29.25,12.32,6.41,6.46,1.62,0.71
2024,4,2024-04-01,SPP,Southwest Power Pool,South-Central,105919367.4,131643686.88,26190584.52,31429105.91,12260041.42,35608576.52,21310745.18,1837799.1,1851128.96,1155705.27,19.9,23.87,9.31,27.05,16.19,1.4,1.41,0.88
2024,4,2024-04-01,WECC,Western Electricity Coordinating Council,Western,155817575.8,209456681.58,47523521.08,50533525.18,17481521.54,27198660.29,35355318.69,26263504.59,3339758.03,1760872.18,22.69,24.13,8.35,12.99,16.88,12.54,1.59,0.84
2024,4,2024-04-01,NY_ISO,New York ISO,Northeast,27559914.71,30268624.45,7070862.99,8952678.73,3514257.34,4767175.62,2195302.48,2952235.21,545064.22,271047.85,23.36,29.58,11.61,15.75,7.25,9.75,1.8,0.9
2024,4,2024-04-01,ISO_NE,ISO New England,Northeast,24792097.3,33747300.18,6703596.56,8193925.54,9883465.58,4226960.15,2178441.93,1842417.7,496972.64,221520.07,19.86,24.28,29.29,12.53,6.46,5.46,1.47,0.66
2024,5,2024-05-01,CAISO,California ISO,Western,53376373.26,71638390.35,15726954.72,17887927.67,7078920.19,9249051.51,12946816.08,7368298.68,925587.56,454833.94,21.95,24.97,9.88,12.91,18.07,10.29,1.29,0.63
2024,5,2024-05-01,ERCOT,ERCOT (Texas),South,60922635.03,73180521.99,15013539.03,20536468.22,8261050.02,20147670.1,5765832.22,1448866.43,1362005.29,645090.67,20.52,28.06,11.29,27.53,7.88,1.98,1.86,0.88
2024,5,2024-05-01,MISO,Midcontinent ISO,Midwest,151675428.37,175401314.55,40406316.11,57032161.85,18351506.49,27629195.93,13266414.03,14252838.36,2779643.18,1683238.59,23.04,32.52,10.46,15.75,7.56,8.13,1.58,0.96
2024,5,2024-05-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,166147464.71,216192656.49,40590317.12,55921243.01,62781635.25,23680218.04,16290276.9,11332388.58,3721039.17,1875538.42,18.78,25.87,29.04,10.95,7.54,5.24,1.72,0.87
2024,5,2024-05-01,SPP,Southwest Power Pool,South-Central,118598677.71,150176952.96,32819281.54,34811894.27,14210391.49,35505031.67,26796134.84,2203906.46,2582532.43,1247780.27,21.85,23.18,9.46,23.64,17.84,1.47,1.72,0.83
2024,5,2024-05-01,WECC,Western Electricity Coordinating Council,Western,160121701.11,200175726.56,37906549.52,56131077.47,18200484.32,24898581.99,30862231.14,27440747.46,3098707.75,1637346.92,18.94,28.04,9.09,12.44,15.42,13.71,1.55,0.82
2024,5,2024-05-01,NY_ISO,New York ISO,Northeast,28332523.2,32738732.03,8419536.61,10332719.52,2925275.53,4523154.15,2296266.79,3404204.4,541333.71,296241.32,25.72,31.56,8.94,13.82,7.01,10.4,1.65,0.9
2024,5,2024-05-01,ISO_NE,ISO New England,Northeast,27132556.19,35117419.56,6475127.82,8320890.51,9810549.01,4898973.0,2407496.6,2394070.42,571008.11,239304.1,18.44,23.69,27.94,13.95,6.86,6.82,1.63,0.68
2024,6,2024-06-01,CAISO,California ISO,Western,48794697.85,62144970.62,13354814.87,16365751.01,5067520.86,7477964.02,10920347.39,7505980.64,981798.76,470793.08,21.49,26.33,8.15,12.03,17.57,12.08,1.58,0.76
2024,6,2024-06-01,ERCOT,ERCOT (Texas),South,64951825.88,82028551.2,18835144.53,22736244.68,8529793.83,21841053.28,6681262.41,1336621.62,1341907.26,726523.59,22.96,27.72,10.4,26.63,8.15,1.63,1.64,0.89
2024,6,2024-06-01,MISO,Midcontinent ISO,Midwest,140387987.29,154390881.28,37192405.97,46559488.52,17123458.6,23158502.29,13928739.55,12148015.67,2806496.17,1473774.5,24.09,30.16,11.09,15.0,9.02,7.87,1.82,0.95
2024,6,2024-06-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,143083918.13,178982075.3,35974138.24,43652411.0,47734871.0,23506327.02,12193666.86,11474584.68,3137533.75,1308542.76,20.1,24.39,26.67,13.13,6.81,6.41,1.75,0.73
2024,6,2024-06-01,SPP,Southwest Power Pool,South-Central,111014733.14,150496061.08,30905834.76,41796774.14,13742744.42,34407248.11,23504016.8,2428199.36,2539002.09,1172241.41,20.54,27.77,9.13,22.86,15.62,1.61,1.69,0.78
2024,6,2024-06-01,WECC,Western Electricity Coordinating Council,Western,159789904.53,211390667.03,41056855.02,58507601.83,19603311.78,26928485.75,37075160.16,24020861.1,2716576.18,1481815.21,19.42,27.68,9.27,12.74,17.54,11.36,1.29,0.7
2024,6,2024-06-01,NY_ISO,New York ISO,Northeast,28130748.37,32729817.41,7601115.02,9687131.0,2986879.56,4661480.22,2598282.94,4423603.04,524494.11,246831.51,23.22,29.6,9.13,14.24,7.94,13.52,1.6,0.75
2024,6,2024-06-01,ISO_NE,ISO New England,Northeast,24218514.11,31692029.29,5874010.25,7110680.03,9620186.4,3965308.0,2468280.67,1886741.6,527389.16,239433.18,18.53,22.44,30.36,12.51,7.79,5.95,1.66,0.76
2024,7,2024-07-01,CAISO,California ISO,Western,58138556.68,77088898.02,17141133.21,20711218.24,7224124.79,9206835.59,12906420.82,8296942.91,1074582.14,527640.32,22.24,26.87,9.37,11.94,16.74,10.76,1.39,0.68
2024,7,2024-07-01,ERCOT,ERCOT (Texas),South,83218411.89,97186983.97,24759954.07,28207894.76,9816515.17,23212656.55,6643502.64,1950953.13,1843105.46,752402.19,25.48,29.02,10.1,23.88,6.84,2.01,1.9,0.77
2024,7,2024-07-01,MISO,Midcontinent ISO,Midwest,163107845.1,174718093.32,38507245.58,54697021.62,20048264.04,29688962.11,13164352.58,13416250.4,3548653.03,1647343.97,22.04,31.31,11.47,16.99,7.53,7.68,2.03,0.94
2024,7,2024-07-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,208573975.5,272144604.3,53679749.02,77874844.4,67053047.62,32510385.26,17715355.41,16990917.79,3958781.18,2361523.63,19.72,28.62,24.64,11.95,6.51,6.24,1.45,0.87
2024,7,2024-07-01,SPP,Southwest Power Pool,South-Central,127063444.91,158315725.07,31854769.04,37336218.99,13892486.21,41086653.42,28068707.87,2298391.2,2655481.36,1123016.98,20.12,23.58,8.78,25.95,17.73,1.45,1.68,0.71
2024,7,2024-07-01,WECC,Western Electricity Coordinating Council,Western,206861611.54,277469185.12,62392461.61,71780957.55,25401352.82,31408109.68,50355977.41,29627207.18,4329380.84,2173738.03,22.49,25.87,9.15,11.32,18.15,10.68,1.56,0.78
2024,7,2024-07-01,NY_ISO,New York ISO,Northeast,37055152.91,41017373.46,10109661.14,11395394.16,5076529.91,5502598.95,3215777.29,4664983.05,631463.79,420965.18,24.65,27.78,12.38,13.42,7.84,11.37,1.54,1.03
2024,7,2024-07-01,ISO_NE,ISO New England,Northeast,32854811.45,44920869.82,9073153.34,10122464.45,12807488.84,5653812.96,3313225.8,2963592.66,632677.49,354454.28,20.2,22.53,28.51,12.59,7.38,6.6,1.41,0.79
2024,8,2024-08-01,CAISO,California ISO,Western,53509302.76,67861021.43,12369276.92,19897982.91,7238923.1,8476488.2,10490325.86,7669909.34,1119783.47,598331.64,18.23,29.32,10.67,12.49,15.46,11.3,1.65,0.88
2024,8,2024-08-01,ERCOT,ERCOT (Texas),South,72554834.66,81743307.82,16452450.68,25964309.79,8476271.31,21585253.05,5871130.86,1199851.91,1364432.99,829607.24,20.13,31.76,10.37,26.41,7.18,1.47,1.67,1.01
2024,8,2024-08-01,MISO,Midcontinent ISO,Midwest,158248887.65,170826352.7,39475868.44,55939375.23,17332217.45,26930403.92,15202287.75,11083226.66,3126968.33,1736004.93,23.11,32.75,10.15,15.76,8.9,6.49,1.83,1.02
2024,8,2024-08-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,155953339.64,194065108.89,38386958.25,51162358.08,53341723.35,22932890.02,13334642.8,9865946.71,3548075.23,1492514.45,19.78,26.36,27.49,11.82,6.87,5.08,1.83,0.77
2024,8,2024-08-01,SPP,Southwest Power Pool,South-Central,115786720.36,155643113.52,35132744.9,42592101.27,13000873.24,33348021.12,25768339.7,2800439.84,1972508.15,1028085.3,22.57,27.37,8.35,21.43,16.56,1.8,1.27,0.66
2024,8,2024-08-01,WECC,Western Electricity Coordinating Council,Western,176675777.92,229697968.91,51051831.53,55222779.03,20669381.8,25619420.85,43504236.9,28351034.06,3473954.9,1805329.85,22.23,24.04,9.0,11.15,18.94,12.34,1.51,0.79
2024,8,2024-08-01,NY_ISO,New York ISO,Northeast,28094343.92,34459410.31,7933816.08,9381155.44,3826905.73,4938544.09,2487970.65,5108958.4,499854.66,282205.26,23.02,27.22,11.11,14.33,7.22,14.83,1.45,0.82
2024,8,2024-08-01,ISO_NE,ISO New England,Northeast,28036425.41,36981411.31,6504432.67,9330606.29,10133440.3,5085753.63,2669896.48,2493916.75,515572.02,247793.17,17.59,25.23,27.4,13.75,7.22,6.74,1.39,0.67
2024,9,2024-09-01,CAISO,California ISO,Western,46836908.76,58056557.2,12067413.99,16153202.86,4861763.01,7452534.94,9684543.32,6395666.8,922024.03,519408.25,20.79,27.82,8.37,12.84,16.68,11.02,1.59,0.89
2024,9,2024-09-01,ERCOT,ERCOT (Texas),South,67282201.35,79130791.75,16960530.64,24517356.59,8806269.82,19884723.35,5645392.76,1071918.5,1491751.41,752848.7,21.43,30.98,11.13,25.13,7.13,1.35,1.89,0.95
2024,9,2024-09-01,MISO,Midcontinent ISO,Midwest,148747850.88,151501044.53,37786373.54,43536585.97,18101526.29,23813203.42,13008797.66,10327327.22,3315401.97,1611828.46,24.94,28.74,11.95,15.72,8.59,6.82,2.19,1.06
2024,9,2024-09-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,151683499.35,194045744.88,41184706.59,48358374.36,48080291.65,22876689.05,14816035.08,14271353.68,3141483.91,1316810.57,21.22,24.92,24.78,11.79,7.64,7.35,1.62,0.68
2024,9,2024-09-01,SPP,Southwest Power Pool,South-Central,114150711.44,143001915.89,31448874.39,34125849.01,12551525.52,33602050.9,25961057.19,1927270.05,2139976.71,1245312.11,21.99,23.86,8.78,23.5,18.15,1.35,1.5,0.87
2024,9,2024-09-01,WECC,Western Electricity Coordinating Council,Western,155112568.16,195646905.33,44687057.46,54752703.6,18541395.88,24379628.9,30120264.64,18453487.72,3324816.28,1387550.85,22.84,27.99,9.48,12.46,15.4,9.43,1.7,0.71
2024,9,2024-09-01,NY_ISO,New York ISO,Northeast,25770222.36,29453481.55,6338456.21,8213168.52,2766095.2,4583241.52,2652135.79,4163401.19,513381.49,223601.62,21.52,27.89,9.39,15.56,9.0,14.14,1.74,0.76
2024,9,2024-09-01,ISO_NE,ISO New England,Northeast,24248854.87,33092119.71,6989363.97,8269097.45,8887592.45,3602277.35,2101337.56,2481760.08,527612.93,233077.92,21.12,24.99,26.86,10.89,6.35,7.5,1.59,0.7
2024,10,2024-10-01,CAISO,California ISO,Western,44523459.94,55166958.77,12483321.62,13073853.1,4621325.17,7169642.59,9557555.97,6829042.97,929757.4,502459.95,22.63,23.7,8.38,13.0,17.32,12.38,1.69,0.91
2024,10,2024-10-01,ERCOT,ERCOT (Texas),South,62116423.97,70627210.17,18752978.02,19135266.4,7797819.08,17229235.94,4758118.24,985437.24,1292668.93,675686.31,26.55,27.09,11.04,24.39,6.74,1.4,1.83,0.96
2024,10,2024-10-01,MISO,Midcontinent ISO,Midwest,141351415.07,152341160.33,37733887.71,46561168.79,15186941.76,25158330.65,12519008.25,11172662.1,2674357.12,1334803.94,24.77,30.56,9.97,16.51,8.22,7.33,1.76,0.88
2024,10,2024-10-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,166059842.87,226143672.57,49553457.02,60790635.0,58909649.76,24807251.64,14190254.44,12899555.83,3157806.49,1835062.41,21.91,26.88,26.05,10.97,6.27,5.7,1.4,0.81
2024,10,2024-10-01,SPP,Southwest Power Pool,South-Central,105489716.46,126112938.4,24159519.16,30511167.56,12316436.58,28814858.24,25207894.92,2128058.74,2043102.75,931900.45,19.16,24.19,9.77,22.85,19.99,1.69,1.62,0.74
2024,10,2024-10-01,WECC,Western Electricity Coordinating Council,Western,147810350.04,181872371.96,39126552.17,44810906.49,17783778.52,22321338.46,35645603.16,17535090.47,3057174.18,1591928.5,21.51,24.64,9.78,12.27,19.6,9.64,1.68,0.88
2024,10,2024-10-01,NY_ISO,New York ISO,Northeast,29057917.94,31552933.96,6714830.45,9795217.95,3324647.26,4430168.93,2862670.72,3507359.71,600376.73,317662.19,21.28,31.04,10.54,14.04,9.07,11.12,1.9,1.01
2024,10,2024-10-01,ISO_NE,ISO New England,Northeast,26617230.51,35670141.07,7141261.33,9815462.65,8396266.9,4705741.59,2431938.49,2302929.37,573210.44,303330.29,20.02,27.52,23.54,13.19,6.82,6.46,1.61,0.85
2024,11,2024-11-01,CAISO,California ISO,Western,47772305.66,61046193.51,13385660.04,16357732.66,5492937.14,8011257.02,9617187.24,6839831.41,822697.38,518890.61,21.93,26.8,9.0,13.12,15.75,11.2,1.35,0.85
2024,11,2024-11-01,ERCOT,ERCOT (Texas),South,59960218.64,74380951.18,17868089.25,21668393.03,7569087.45,18979462.67,4983176.71,1464458.25,1210144.25,638139.55,24.02,29.13,10.18,25.52,6.7,1.97,1.63,0.86
2024,11,2024-11-01,MISO,Midcontinent ISO,Midwest,146617035.64,151577858.11,43861317.99,42987789.49,17172329.33,20673613.41,12251396.44,9955801.11,3173925.66,1501684.67,28.94,28.36,11.33,13.64,8.08,6.57,2.09,0.99
2024,11,2024-11-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,152380837.87,200115490.01,39213584.09,46983800.37,56540293.85,21991365.66,15291923.03,15565578.28,3126971.49,1401973.24,19.6,23.48,28.25,10.99,7.64,7.78,1.56,0.7
2024,11,2024-11-01,SPP,Southwest Power Pool,South-Central,105536220.17,149959492.86,29384192.26,38790158.93,13932053.76,35871702.16,26299449.64,2387520.42,2198485.38,1095930.31,19.59,25.87,9.29,23.92,17.54,1.59,1.47,0.73
2024,11,2024-11-01,WECC,Western Electricity Coordinating Council,Western,168516540.47,203802658.57,44730322.19,52048003.38,17283366.5,23887922.14,32883910.87,27882672.11,3528650.24,1557811.15,21.95,25.54,8.48,11.72,16.14,13.68,1.73,0.76
2024,11,2024-11-01,NY_ISO,New York ISO,Northeast,27964539.03,32573635.86,8149692.94,8822458.41,3478237.99,4999649.15,2271707.76,3941091.31,633821.69,276976.62,25.02,27.08,10.68,15.35,6.97,12.1,1.95,0.85
2024,11,2024-11-01,ISO_NE,ISO New England,Northeast,24555667.13,31600653.37,6398251.78,8288386.12,7380191.26,3893800.06,2457003.02,2375282.45,529298.13,278440.55,20.25,26.23,23.35,12.32,7.78,7.52,1.67,0.88
2024,12,2024-12-01,CAISO,California ISO,Western,52442411.54,67469884.95,13744901.67,18781649.7,6749620.51,9279333.24,11343540.35,6210961.35,897001.1,462877.01,20.37,27.84,10.0,13.75,16.81,9.21,1.33,0.69
2024,12,2024-12-01,ERCOT,ERCOT (Texas),South,72953680.63,90214077.37,22172513.39,21950804.89,9953092.18,25610088.11,6944609.71,1522517.74,1395804.88,664646.48,24.58,24.33,11.03,28.39,7.7,1.69,1.55,0.74
2024,12,2024-12-01,MISO,Midcontinent ISO,Midwest,137818611.81,142561596.24,38259936.9,39434700.89,14748665.16,23150472.23,11430202.53,11497757.7,2750812.66,1289048.17,26.84,27.66,10.35,16.24,8.02,8.07,1.93,0.9
2024,12,2024-12-01,PJM,Pennsylvania-Jersey-Maryland,Northeast,166165463.73,224348460.23,41052613.29,57477364.34,65150245.46,28347161.39,13433626.51,14141165.61,3333684.6,1412599.03,18.3,25.62,29.04,12.64,5.99,6.3,1.49,0.63
